Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45	start_46	end_46	start_47	end_47	start_48	end_48	start_49	end_49	start_50	end_50	start_51	end_51
630	6	6	6	6	6	6	4	4	3	3	3	3	4	4	16	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	24	37	6	24	2	15	24	2	24	24	2	12	2	2	2	2	15	15	15	15	15	15	4	16	3	3	4	16	4	4	4	4	2	15	2	2	2	2	6	24	6	6	6	6	6	6	6	6
640	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	3	12	19	77	2	2	4	4	2	2	16	16	4	21	43	77	24	2	3	16	2	43	24	24	15	15	2	19	2	15	2	43	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	37	37	37	37	67	37	2	67	6	24	6	6	6	6	6	6
650	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	15	77	2	2	4	4	2	2	4	16	4	21	37	77	24	2	4	4	2	37	24	24	2	15	2	15	2	2	2	2	2	2	2	2	37	37	37	37	37	37	4	4	3	3	4	16	4	4	4	4	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
660	6	6	6	6	6	6	4	4	3	3	25	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	20	77	2	2	4	4	2	2	4	16	4	21	4	77	6	2	4	4	4	4	6	26	2	15	2	43	2	2	2	77	2	2	2	2	2	2	2	2	2	2	2	15	25	25	57	57	87	87	87	87	53	87	53	53	24	53	6	24	6	6	6	6	6	6	6	6
670	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	53	77	2	2	4	4	24	2	3	16	4	21	25	77	6	2	3	16	6	25	6	6	6	56	6	53	6	6	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	6	24	6	6	6	6	6	6	6	6
680	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	2	12	37	77	2	2	2	4	2	2	16	16	4	21	12	77	2	2	3	16	2	12	6	2	2	2	2	37	2	2	2	46	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	16	37	37	37	37	87	37	24	87	24	24	6	24	6	6	6	6	6	6	6	6
690	6	6	6	6	6	6	4	4	3	3	3	3	4	4	12	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	15	77	2	2	4	4	2	2	4	16	4	21	37	77	24	2	4	4	2	37	24	24	2	15	2	15	2	2	2	15	2	2	2	2	37	37	37	37	2	37	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
700	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	19	77	2	12	15	77	2	2	4	4	15	2	3	16	3	21	37	77	2	2	3	3	2	37	6	2	4	15	15	15	2	15	2	19	2	2	2	2	2	2	2	2	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	6	2	6	6	6	6	6	6	6	6
710	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	37	77	2	2	4	4	2	2	16	16	4	21	2	77	6	2	16	16	2	37	6	24	4	15	15	37	2	15	12	77	2	2	2	2	2	2	2	2	2	2	2	15	3	3	16	16	37	37	37	37	2	37	2	2	2	12	2	2	6	24	6	6	6	6	6	6
720	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	15	77	2	2	6	4	24	2	4	16	4	21	37	77	2	2	4	4	37	37	2	37	24	24	2	15	24	24	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	6	24	6	24	6	6	6	6	6	6
730	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	3	12	12	77	2	2	4	4	15	2	16	16	4	21	12	77	2	2	3	16	2	12	2	2	2	15	2	12	2	2	15	12	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	15	15	24	15	6	24	6	6	6	6	6	6
740	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	37	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	37	37	6	37	2	2	37	37	2	37	56	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	2	12	24	56	6	24	6	6	6	6	6	6	6	6
750	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	12	77	2	2	2	4	19	2	4	16	4	21	87	77	2	2	4	4	87	87	24	87	2	19	2	12	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
760	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	15	77	2	2	2	4	2	2	15	16	4	21	2	77	2	2	2	15	2	2	24	2	2	2	2	15	2	2	2	15	2	2	2	2	12	12	12	12	2	12	37	37	3	3	3	3	37	37	12	37	2	12	2	2	2	2	2	2	6	24	6	6	6	6	6	6
770	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	15	4	2	2	16	16	4	21	37	77	2	2	4	16	2	37	2	2	2	15	2	2	2	2	2	37	2	2	2	2	2	2	2	2	2	2	37	37	16	16	3	16	37	37	37	37	2	37	2	2	2	2	24	2	6	24	6	6	6	6	6	6
780	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	24	2	4	4	2	2	16	16	4	21	57	77	6	2	3	16	6	57	6	6	2	15	24	24	24	24	2	2	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	12	37	2	12	2	2	6	24	6	6	6	6	6	6	6	6
790	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	46	77	3	12	12	77	2	2	4	4	2	2	4	16	4	21	3	77	24	2	4	4	16	16	24	87	2	15	2	12	2	2	2	77	2	2	2	2	37	37	12	37	2	12	37	37	3	3	4	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
800	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	15	77	2	2	4	4	2	2	4	16	4	21	87	77	2	2	4	4	53	87	6	53	2	15	2	15	2	2	2	43	2	2	2	2	2	37	2	2	2	2	37	37	3	3	3	3	37	37	37	37	15	37	2	15	2	2	2	2	6	24	6	6	6	6	6	6
810	6	6	6	6	6	6	4	4	25	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	12	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	12	12	2	12	4	77	2	2	2	2	2	15	2	2	2	2	3	37	25	25	57	57	57	57	57	57	87	87	87	87	87	87	24	87	6	24	6	6	6	6	6	6
820	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	2	77	2	2	15	15	2	2	24	15	2	77	2	2	2	2	2	2	2	2	2	2	15	37	4	16	4	4	15	15	2	15	2	2	2	2	2	2	24	24	6	24	6	6	6	6	6	6
830	6	6	6	6	6	6	4	4	3	3	16	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	37	77	2	2	4	4	2	2	16	16	4	21	2	77	2	2	16	16	12	37	2	12	2	15	2	37	2	2	2	77	2	2	2	2	2	12	2	2	2	2	37	37	4	16	4	4	37	37	37	37	37	37	37	37	37	37	87	37	6	87	6	6	6	6	6	6
840	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	37	77	2	2	4	4	24	2	16	16	4	21	77	77	2	2	3	16	15	77	2	15	24	56	2	37	24	24	2	12	2	2	2	2	37	37	2	37	2	2	15	15	3	3	4	16	15	15	15	15	2	15	2	2	2	2	24	24	6	24	6	6	6	6	6	6
850	6	6	6	6	6	6	5	4	3	3	20	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	43	77	2	2	4	4	15	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	43	2	2	2	77	2	2	2	2	2	2	2	2	2	2	37	37	20	20	3	20	37	37	87	37	53	87	53	53	53	53	53	53	6	53	26	6	6	26	6	6
860	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	3	16	6	21	15	77	2	2	25	25	56	87	24	56	15	15	2	2	2	15	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	15	37	2	15	2	2	2	2	6	24	6	6	6	6	6	6
870	6	6	6	6	6	6	4	4	3	3	3	3	4	4	16	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	24	37	24	24	2	15	2	2	2	2	2	37	2	2	2	2	2	15	2	2	2	2	3	16	3	3	16	16	16	16	3	16	2	12	2	2	2	2	2	2	6	24	6	6	6	6	6	6
880	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	2	77	2	2	15	4	2	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	15	2	2	2	2	12	12	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	16	37	37	37	37	37	37	2	37	2	12	24	2	6	24	6	6	6	6	6	6
890	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	15	4	2	2	16	16	4	21	77	77	24	2	3	16	2	77	6	24	2	15	24	2	24	24	2	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	77	37	2	77	2	2	2	2	6	24	6	6	6	6	6	6	6	6
900	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	66	77	2	12	12	77	2	2	4	4	2	2	4	16	15	21	12	77	2	2	2	15	12	12	2	12	2	15	2	12	2	2	37	66	2	2	2	2	2	2	2	2	2	2	37	77	3	3	3	3	37	37	15	37	2	15	2	2	12	37	15	12	6	15	6	6	6	6	6	6
910	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	37	77	2	2	2	4	2	2	3	16	4	21	53	77	2	2	3	16	24	53	6	24	2	2	12	37	2	12	24	37	2	2	2	2	2	12	2	2	2	2	15	15	3	3	4	16	15	15	2	15	2	2	2	2	24	24	6	24	6	6	6	6	6	6	6	6
920	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	12	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	15	2	12	24	2	2	37	2	2	2	2	2	2	2	2	2	2	4	4	3	3	16	16	16	16	16	16	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
930	6	6	6	6	6	6	4	4	3	3	3	3	4	4	87	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	53	37	6	53	2	15	2	2	2	2	2	37	2	2	2	2	12	37	12	12	2	12	87	87	3	3	3	16	87	87	87	87	87	87	24	87	24	24	6	24	6	6	6	6	6	6	6	6
940	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	37	77	2	2	4	4	15	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	15	2	37	2	2	2	12	2	2	2	2	37	37	37	37	4	37	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	6	2	6	6	6	6	6	6
950	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	15	15	2	2	24	15	2	77	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
960	6	6	6	6	6	6	16	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	77	77	2	2	15	4	2	2	4	16	4	21	46	77	2	2	4	4	15	46	2	15	2	15	37	77	24	37	2	37	2	2	2	2	12	37	12	12	2	12	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	24	24	6	24	6	6	6	6	6	6
970	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	12	2	47	16	4	21	37	77	2	2	3	47	12	37	2	12	12	37	2	2	3	12	53	37	2	2	19	19	2	2	19	19	2	19	37	37	3	3	3	3	37	37	37	37	2	37	2	2	53	53	24	53	6	24	6	6	6	6	6	6
980	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	37	77	2	2	2	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	2	37	37	2	37	2	77	2	2	2	2	12	12	2	12	2	2	37	37	3	3	3	16	37	37	37	37	53	37	24	53	24	24	24	24	6	24	6	6	6	6	6	6
990	6	6	6	6	6	6	16	4	3	3	3	3	4	4	87	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	15	77	2	2	15	4	2	2	16	16	4	21	87	77	2	2	3	16	24	87	6	24	15	15	2	15	2	15	2	37	2	2	2	2	2	2	2	2	2	2	87	87	3	3	3	16	87	87	87	87	53	87	24	53	24	24	6	24	6	6	6	6	6	6	6	6
1000	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	77	77	2	2	19	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	19	87	77	53	87	2	43	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	53	6	24	6	6	6	6	6	6
1010	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	3	77	12	12	2	77	2	2	4	4	15	2	16	16	4	21	15	77	2	2	4	16	15	15	24	15	15	15	2	2	2	15	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	12	37	12	12	12	12	2	12	6	24	6	6	6	6	6	6
1020	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	24	77	2	12	2	77	2	2	15	4	2	2	16	16	4	21	37	77	2	2	4	16	2	37	2	2	15	15	2	2	2	15	6	24	2	2	2	2	12	12	2	12	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	24	24	24	24	6	24	6	6	6	6	6	6
1030	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	12	12	2	77	2	2	15	4	2	2	4	16	4	21	37	77	2	2	4	4	87	37	53	87	2	15	2	2	2	2	2	12	2	2	2	2	2	15	2	2	2	2	37	37	3	3	3	3	37	37	37	37	37	37	37	37	37	37	2	37	6	53	6	6	6	6	6	6
1040	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	15	77	2	2	2	4	2	2	16	16	4	21	12	77	2	2	3	16	2	12	2	2	2	2	2	15	2	2	2	12	2	2	2	2	2	37	2	2	2	2	37	37	16	3	3	16	37	37	37	37	24	37	24	24	24	24	24	24	6	24	6	6	6	6	6	6
1050	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	15	2	2	2	2	2	37	2	2	2	2	12	12	2	12	2	2	37	37	3	3	4	16	37	37	12	37	2	12	2	2	2	2	2	2	6	2	6	6	6	6	6	6
1060	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	2	77	2	12	2	77	2	2	2	4	2	2	4	16	26	21	6	77	6	2	6	26	6	6	6	6	2	2	2	2	2	2	2	2	2	2	2	2	15	15	15	15	2	15	37	37	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1070	6	6	6	6	6	6	4	4	3	3	3	3	4	4	15	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	53	37	2	53	15	15	2	2	2	15	24	43	2	2	2	2	37	37	37	37	37	37	4	15	3	3	4	16	4	4	4	4	2	37	2	2	24	24	24	24	6	24	6	6	6	6	6	6
1080	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	4	77	6	2	4	4	26	4	6	26	2	15	2	2	2	2	3	43	2	2	2	2	37	37	37	37	37	37	4	4	3	3	4	16	4	4	4	4	12	37	12	12	12	12	6	12	6	6	6	6	6	6	6	6
1090	6	6	6	6	6	6	4	4	3	3	37	3	4	4	15	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	16	77	3	12	12	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	24	2	2	2	12	12	2	12	4	16	2	2	2	2	2	2	2	2	2	2	2	15	37	37	37	37	37	37	37	37	15	37	15	15	15	15	2	15	6	24	6	6	6	6	6	6
1100	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	2	77	2	2	2	4	2	2	16	16	4	21	12	77	2	2	3	16	2	12	24	2	2	2	2	2	2	2	2	37	2	2	2	2	2	37	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1110	6	6	6	6	6	6	4	4	3	3	3	3	4	4	4	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	43	77	2	2	26	4	2	2	4	16	4	21	77	77	2	2	4	4	2	77	2	2	24	56	2	43	24	24	2	12	2	2	2	2	12	37	12	12	12	12	4	4	3	3	16	16	16	16	3	16	2	12	2	2	2	2	24	24	6	24	6	6	6	6	6	6
1120	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	15	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	12	77	2	12	2	2	2	15	2	2	2	77	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	37	37	2	37	2	2	2	2	24	2	24	24	6	24	6	6	6	6	6	6
1130	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	15	77	2	12	12	77	2	2	15	4	2	2	4	16	4	21	77	77	2	2	4	4	2	77	2	2	15	15	2	12	15	15	2	15	2	2	2	2	15	15	37	15	37	37	37	37	16	16	3	16	37	37	2	37	2	37	2	2	2	2	24	15	6	24	6	6	6	6	6	6
1140	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	24	2	77	77	2	12	2	77	2	2	15	4	2	2	4	16	4	21	46	77	2	2	4	4	2	46	2	2	2	15	2	2	2	2	2	77	2	2	2	2	2	12	2	2	2	2	37	37	3	3	3	3	15	37	15	15	2	15	24	24	24	24	24	24	6	24	6	6	6	6	6	6
1150	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	15	77	2	2	4	4	2	2	3	16	37	21	2	77	2	2	37	37	2	37	24	2	2	15	2	15	2	2	2	37	2	2	2	2	2	2	2	2	2	2	2	37	3	3	16	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1160	6	6	6	6	6	6	3	4	3	3	3	3	4	4	87	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	43	77	2	12	37	77	2	2	15	4	2	2	16	16	4	21	37	77	2	2	3	16	37	37	2	37	2	15	2	37	2	2	2	43	2	2	2	2	2	2	2	2	2	2	87	87	3	3	3	3	87	87	87	87	53	87	53	53	53	53	24	53	6	24	6	6	6	6	6	6
1170	6	6	6	6	6	6	4	4	3	3	3	3	4	4	77	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	43	77	2	2	15	4	2	2	16	16	4	21	87	77	2	2	3	16	56	87	24	56	2	15	2	43	2	2	2	12	2	2	2	2	12	37	2	12	2	2	37	77	3	3	3	16	37	37	37	37	2	37	2	2	2	2	2	2	6	24	6	6	6	6	6	6
1180	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	12	77	2	2	2	4	2	2	4	16	4	21	77	77	2	2	4	4	2	77	2	2	2	2	2	12	2	2	2	12	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	2	6	24	6	6	6	6	6	6
1190	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	87	77	2	12	2	77	2	2	2	4	2	2	4	16	4	21	15	77	2	2	4	4	2	15	2	2	2	2	2	2	2	2	24	87	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	24	24	24	24	6	24	6	6	6	6	6	6
1200	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	37	77	2	2	4	4	15	2	37	16	4	21	2	77	2	2	87	37	53	87	6	53	2	15	37	37	2	37	2	37	2	2	2	2	2	37	2	2	2	2	37	37	3	3	4	16	37	37	15	37	2	15	2	2	2	2	6	2	6	6	6	6	6	6	6	6
1210	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	37	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	3	12	77	77	2	2	4	4	2	2	16	16	4	21	37	77	2	2	3	16	37	37	6	37	4	15	15	77	2	15	87	37	2	2	2	2	2	37	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	87	87	6	87	6	6	6	6	6	6	6	6
1220	6	6	6	6	6	6	4	4	3	3	6	3	4	4	37	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	3	12	2	77	2	2	4	4	2	2	4	16	4	21	77	77	2	2	4	4	24	77	6	24	15	15	2	2	2	15	2	77	2	2	2	2	2	12	2	2	2	2	15	37	6	25	4	26	15	15	15	15	15	15	2	15	2	2	2	2	6	24	6	6	6	6	6	6
1230	6	6	6	6	6	6	3	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	46	77	2	2	15	4	2	2	16	16	4	21	77	77	2	2	3	16	43	77	2	43	15	15	4	46	56	15	2	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	3	37	37	37	37	2	37	2	2	2	2	24	56	6	24	6	6	6	6	6	6
1240	6	6	6	6	6	6	4	4	16	3	3	3	4	4	37	37	4	4	15	37	2	2	2	2	2	2	2	19	2	2	2	2	12	77	2	12	2	77	2	2	4	4	2	2	4	16	4	21	43	77	2	2	4	4	2	77	6	2	2	15	2	2	2	2	2	12	2	2	2	2	2	15	2	2	2	2	37	37	16	16	3	16	37	37	37	37	12	37	2	12	2	2	24	2	6	24	6	6	6	6	6	6
1250	6	6	6	6	6	6	3	4	3	3	3	3	4	4	77	37	4	4	12	37	2	2	2	2	2	2	2	19	2	2	2	2	77	77	2	12	77	77	2	2	4	4	15	2	4	16	15	21	2	77	2	2	2	15	2	2	24	2	2	15	77	77	12	77	2	77	2	2	2	2	2	12	2	2	2	2	77	77	3	3	3	3	77	77	77	77	12	77	2	12	2	2	2	12	6	24	6	6	6	6	6	6
1260	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	19	19	2	2	2	2	77	77	2	12	2	77	2	2	15	4	2	2	4	16	4	21	37	77	2	2	4	4	2	37	2	2	2	15	2	2	2	2	12	77	2	2	19	19	2	2	2	19	2	2	37	37	3	3	3	16	37	37	37	37	2	37	2	2	12	12	24	12	6	24	6	6	6	6	6	6
1270	6	6	6	6	6	6	4	4	3	3	3	3	4	4	37	37	4	4	2	37	2	2	2	2	2	2	2	19	2	2	2	2	37	77	2	12	46	77	2	2	4	4	2	2	4	16	4	21	37	77	2	2	4	4	12	37	2	12	2	15	15	46	2	15	6	37	2	2	2	2	2	2	2	2	2	2	37	37	3	3	3	16	37	37	37	37	37	37	37	37	87	87	24	87	6	24	6	6	6	6	6	6
