Iteration	Posterior	Likelihood	Prior	alpha	bf[1]	bf[2]	bf[3]	bf[4]	birth	branch_rate_multiplier[1]	branch_rate_multiplier[2]	branch_rate_multiplier[3]	branch_rate_multiplier[4]	branch_rate_multiplier[5]	branch_rate_multiplier[6]	branch_rate_multiplier[7]	branch_rate_multiplier[8]	branch_rate_multiplier[9]	branch_rate_multiplier[10]	branch_rate_multiplier[11]	branch_rate_multiplier[12]	branch_rate_multiplier[13]	branch_rate_multiplier[14]	branch_rate_multiplier[15]	branch_rate_multiplier[16]	branch_rate_multiplier[17]	branch_rate_multiplier[18]	branch_rate_multiplier[19]	branch_rate_multiplier[20]	branch_rate_multiplier[21]	branch_rate_multiplier[22]	branch_rate_multiplier[23]	branch_rate_multiplier[24]	branch_rate_multiplier[25]	branch_rate_multiplier[26]	branch_rate_multiplier[27]	branch_rate_multiplier[28]	branch_rate_multiplier[29]	branch_rate_multiplier[30]	branch_rate_multiplier[31]	branch_rate_multiplier[32]	branch_rate_multiplier[33]	branch_rate_multiplier[34]	branch_rate_multiplier[35]	branch_rate_multiplier[36]	branch_rate_multiplier[37]	branch_rate_multiplier[38]	branch_rate_multiplier[39]	branch_rate_multiplier[40]	branch_rate_multiplier[41]	branch_rate_multiplier[42]	branch_rate_multiplier[43]	branch_rate_multiplier[44]	branch_rate_multiplier[45]	branch_rate_multiplier[46]	branch_rate_multiplier[47]	branch_rate_multiplier[48]	branch_rate_multiplier[49]	branch_rate_multiplier[50]	branch_rate_multiplier[51]	branch_rate_multiplier[52]	branch_rate_multiplier[53]	branch_rate_multiplier[54]	branch_rate_multiplier[55]	branch_rate_multiplier[56]	branch_rate_multiplier[57]	branch_rate_multiplier[58]	branch_rate_multiplier[59]	branch_rate_multiplier[60]	branch_rate_multiplier[61]	branch_rate_multiplier[62]	branch_rate_multiplier[63]	branch_rate_multiplier[64]	branch_rate_multiplier[65]	branch_rate_multiplier[66]	branch_rate_multiplier[67]	branch_rate_multiplier[68]	branch_rate_multiplier[69]	branch_rate_multiplier[70]	branch_rate_multiplier[71]	branch_rate_multiplier[72]	branch_rate_multiplier[73]	branch_rate_multiplier[74]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	death	epoch_times[1]	epoch_times[2]	epoch_times[3]	epoch_times[4]	epoch_times[5]	extirpation_rate	ingroup_age	ingroup_older_island[1]	ingroup_older_island[2]	ingroup_older_island[3]	ingroup_older_island[4]	ingroup_older_island[5]	kappa	rate_bg	rate_mol	root_age	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]
1000	-2223.41	-2005.73	-217.677	0.5864429	0.201667	0.262619	0.235452	0.300262	0.3770651	1.66088	1.62571	1.05347	0.400445	0.149885	0.238644	0.509241	0.219876	0.727624	0.190138	0.446742	0.325389	0.162487	0.435389	0.268839	0.487189	0.107999	0.15281	0.155935	0.930283	0.213324	0.883148	1.83204	0.691904	0.282339	1.46551	0.136406	0.649232	0.406165	0.292222	0.604632	1.69417	0.628284	0.46418	2.05178	0.605803	0.433896	0.465012	0.222602	0.805301	0.488282	0.0554624	0.248202	0.379498	0.249168	0.809828	1.63724	2.83187	2.26041	6.26628	1.16845	1.16956	0.427382	1.55004	0.573639	0.328613	0.484186	0.845375	1.44981	0.198324	1.42433	0.46364	2.54827	0.659808	0.12424	0.763108	0.320933	0.135119	0.56869	1.50724	1.21682	0.584012	0.274133	0.545252	0.00599693	0.00586995	0.00380375	0.00144589	0.000541189	0.000861673	0.00183872	0.000793907	0.00262723	0.000686532	0.00161305	0.00117488	0.000586692	0.00157206	0.000970699	0.0017591	0.000389952	0.00055175	0.000563035	0.00335897	0.000770251	0.00318879	0.00661495	0.00249826	0.00101944	0.00529153	0.000492522	0.00234418	0.00146654	0.00105513	0.00218315	0.00611715	0.00226855	0.00167602	0.00740836	0.00218738	0.00156667	0.00167902	0.00080375	0.0029077	0.00176304	0.000200258	0.000896184	0.00137026	0.000899672	0.00292405	0.0059116	0.0102251	0.00816167	0.0226257	0.00421893	0.00422292	0.00154315	0.00559674	0.00207124	0.00118652	0.00174825	0.0030524	0.00523484	0.00071609	0.00514282	0.00167407	0.00920104	0.00238237	0.000448595	0.00275536	0.0011588	0.000487873	0.00205337	0.00544219	0.00439358	0.0021087	0.000989811	0.00196874	0.005681322	5.10749	2.85829	1.63245	0.606359	0	0.7439427	5.324916	1	1	1	1	1	4.569868	0.02462952	0.003610703	10.53535	0.0503245	0.304652	0.874242	2.77078
1100	-2240.47	-2012.2	-228.263	0.2820379	0.206578	0.241607	0.251714	0.300102	0.6784171	5.38745	0.97228	8.52976	0.37959	0.414222	0.298257	0.316337	0.315364	0.256146	0.0908224	2.34957	0.4718	0.161864	0.369321	0.292639	0.161142	0.137169	0.11832	2.24689	0.845094	0.373989	1.19865	1.20128	0.354408	0.144539	1.70468	0.153171	0.755504	0.192802	1.08007	0.77005	0.369576	0.194166	0.629887	1.68321	0.570498	0.623805	0.754596	0.0848779	2.0174	3.49806	0.203948	1.37095	2.16521	0.232102	0.240324	2.47161	0.208192	2.6093	4.01612	0.506014	0.920464	0.334768	1.12104	0.263293	0.0941333	0.632899	1.69437	1.41769	0.632983	0.177656	0.301664	0.706613	0.571682	0.146522	0.251547	0.982831	0.676504	0.618243	2.27328	0.196235	1.85021	0.493903	4.4575	0.0191581	0.00345748	0.0303323	0.00134984	0.001473	0.00106062	0.00112491	0.00112145	0.000910868	0.000322969	0.00835521	0.00167775	0.000575598	0.00131333	0.00104064	0.000573031	0.000487781	0.000420752	0.00799005	0.0030052	0.00132993	0.00426245	0.00427181	0.0012603	0.000513989	0.00606194	0.000544684	0.00268662	0.000685614	0.0038408	0.00273834	0.00131423	0.000690466	0.00223991	0.00598558	0.00202872	0.00221829	0.00268339	0.000301831	0.00717399	0.0124393	0.000725252	0.00487518	0.00769959	0.000825369	0.000854606	0.0087892	0.000740343	0.00927881	0.0142816	0.00179942	0.00327322	0.00119045	0.00398647	0.000936284	0.000334743	0.00225063	0.00602526	0.00504137	0.00225092	0.000631753	0.00107273	0.00251276	0.00203293	0.000521042	0.000894516	0.003495	0.00240568	0.00219851	0.0080839	0.000697824	0.00657945	0.00175635	0.0158511	0.02201585	5.14843	2.78382	1.58103	0.669201	0	1.884299	7.431483	1	1	1	1	1	3.97702	0.04344501	0.003556056	7.431483	0.00395163	0.0906164	0.564367	3.34106
1200	-2246.36	-2000.52	-245.839	0.5269083	0.207504	0.24269	0.252842	0.296964	0.4293796	4.08717	1.9331	5.82097	1.12346	0.706604	0.287006	0.293151	0.23306	1.38682	1.05923	1.24536	0.750756	0.735168	0.17734	0.386721	1.09115	0.500749	1.41926	1.81915	0.545992	0.356678	0.417538	1.75746	0.523976	0.399807	4.17544	1.03098	1.70047	1.02105	0.317686	1.39922	1.14751	0.284711	0.450672	0.13895	1.18218	1.58795	0.46942	0.0742729	0.628736	1.06426	0.0949626	0.110423	1.43261	0.266678	2.87182	1.42962	2.4829	1.12646	2.36517	0.363639	0.386554	0.353379	0.224348	0.577931	0.37711	0.299134	0.406129	1.97198	1.63829	0.216915	0.321566	0.45473	0.0350567	0.393681	1.43992	0.310618	1.3091	0.164094	3.00047	0.481351	0.201798	2.41481	4.37065	0.00927477	0.00438667	0.0132092	0.00254939	0.00160345	0.000651285	0.000665229	0.000528869	0.00314702	0.00240365	0.00282601	0.00170364	0.00166827	0.000402426	0.000877561	0.00247608	0.00113632	0.00322064	0.00412807	0.00123899	0.000809388	0.000947493	0.0039881	0.00118903	0.000907257	0.00947507	0.00233954	0.00385877	0.00231701	0.000720906	0.00317516	0.00260396	0.000646077	0.00102268	0.000315311	0.00268264	0.00360344	0.00106523	0.000168543	0.00142675	0.00241505	0.000215493	0.000250577	0.00325093	0.000605156	0.00651684	0.00324414	0.00563428	0.0025562	0.00536713	0.000825183	0.000877183	0.000801901	0.000509099	0.00131146	0.000855753	0.000678805	0.000921604	0.0044749	0.00371768	0.000492231	0.00072971	0.00103189	7.95521e-05	0.000893357	0.00326752	0.000704865	0.00297065	0.000372367	0.00680878	0.0010923	0.000457928	0.00547978	0.00991804	0.02290501	5.08027	3.51523	1.36892	0.613881	0	1.290491	10.54312	1	1	1	1	1	3.586082	0.02561035	0.002269238	10.54312	0.038477	0.26912	0.838901	2.8535
1300	-2227.24	-2001.11	-226.123	0.4189142	0.230221	0.260599	0.212935	0.296245	0.5842185	2.5801	1.11035	2.21819	0.401151	0.0872102	0.176621	2.01173	0.6267	0.295491	0.647858	0.270625	0.417435	0.730474	0.131714	0.050822	2.28516	0.71597	0.223932	1.34298	0.238738	0.922818	0.835583	0.613146	0.0842252	0.421581	1.0221	1.1314	1.05601	0.855534	0.619311	0.148754	0.902765	1.61926	0.269812	1.393	0.520817	0.341762	0.489826	1.86687	0.281453	1.04582	0.341295	1.07947	4.435	0.827263	0.58965	0.531134	0.544272	1.28328	2.83793	1.60116	0.405518	0.534904	0.498026	0.151723	1.17758	0.0926598	0.062826	1.75358	0.937297	0.243254	0.115149	0.299155	0.877232	0.156146	0.538081	0.427669	0.376929	0.0929474	0.822478	0.874328	0.529894	0.419226	0.997654	0.00992829	0.00427265	0.00853565	0.00154364	0.000335587	0.000679642	0.0077412	0.00241156	0.00113705	0.00249297	0.00104137	0.0016063	0.00281088	0.000506838	0.000195564	0.00879333	0.00275507	0.000861694	0.00516781	0.000918668	0.00355102	0.00321534	0.0023594	0.0003241	0.00162225	0.00393307	0.00435365	0.00406356	0.00329211	0.00238312	0.00057241	0.00347386	0.00623096	0.00103824	0.00536028	0.00200412	0.00131511	0.00188486	0.00718374	0.00108304	0.00402433	0.00131331	0.00415381	0.017066	0.00318333	0.00226899	0.00204382	0.00209437	0.00493808	0.0109204	0.00616132	0.00156044	0.00205832	0.00191642	0.000583835	0.00453137	0.000356557	0.000241756	0.0067478	0.00360674	0.000936048	0.000443097	0.00115115	0.00337561	0.000600854	0.00207055	0.00164568	0.00145043	0.000357664	0.00316491	0.00336443	0.00203905	0.00161319	0.003839	0.3050582	5.11575	3.49819	1.62123	0.627631	0	1.575528	6.254079	1	1	1	1	1	4.036836	0.05978755	0.003848023	12.20211	0.019535	0.195738	0.750962	3.03376
1400	-2232.31	-2002.17	-230.142	0.6805701	0.212877	0.239327	0.224817	0.32298	0.5002369	3.15932	2.00905	3.0217	0.0889987	0.151094	0.457128	1.27579	0.833928	5.12011	0.189697	0.516199	0.360293	0.708752	0.139678	0.146117	0.408372	0.143224	0.335377	0.698728	0.335264	0.562413	1.46884	0.542202	0.654906	0.628496	2.0748	0.908729	0.559819	0.0808732	0.566853	4.13986	0.177376	0.203797	0.138392	0.508246	0.474749	0.48225	0.950882	0.89945	0.0878857	1.13105	0.424211	0.105796	0.619941	1.08505	0.337996	0.894607	0.773131	1.1836	3.03974	1.7799	0.30873	0.562468	0.494514	0.70255	0.297571	0.0536122	0.105235	0.556607	1.0673	1.1882	0.309417	0.854719	0.153514	0.303139	0.228874	0.404177	0.306694	0.104068	1.3377	0.953666	1.00147	3.6723	2.06381	0.00955784	0.00607796	0.00914149	0.000269246	0.000457102	0.00138294	0.00385962	0.00252287	0.0154898	0.000573888	0.00156165	0.00108999	0.00214418	0.000422566	0.000442045	0.00123544	0.000433294	0.00101461	0.00211385	0.00101427	0.00170146	0.00444366	0.00164031	0.00198128	0.00190138	0.00627685	0.00274916	0.00169361	0.000244664	0.00171489	0.0125242	0.000536614	0.000616543	0.000418675	0.00153759	0.00143625	0.00145894	0.00287669	0.00272109	0.000265879	0.00342174	0.00128336	0.000320063	0.0018755	0.00328259	0.00102253	0.00270644	0.00233894	0.00358073	0.00919609	0.0053847	0.000933996	0.00170162	0.00149605	0.00212541	0.000900236	0.000162192	0.000318366	0.00168389	0.00322889	0.00359463	0.000936075	0.00258577	0.000464422	0.000917083	0.000692408	0.00122275	0.000927837	0.000314835	0.00404693	0.00288511	0.00302974	0.0111098	0.00624362	0.01827357	5.12771	3.09725	1.55	0.605537	0	0.5030028	8.86694	1	1	1	1	1	3.697968	0.04346594	0.003025283	8.86694	0.0700438	0.354217	0.91745	2.65829
1500	-2239.45	-2007.82	-231.635	0.8639431	0.196943	0.28184	0.204751	0.316465	0.6275805	3.57793	1.99979	6.60102	1.31276	0.237118	0.253904	0.356031	0.776951	0.661166	0.938503	0.402925	0.294661	0.294697	0.791863	0.432845	0.242774	2.13619	0.845373	0.545136	0.0464619	0.413711	0.63348	0.545668	0.458782	0.24596	1.60298	0.26547	2.05608	0.564096	0.0619117	1.70568	0.757189	1.0587	0.455852	0.220642	0.402116	0.527906	0.276754	0.528156	0.341893	0.981161	0.13621	1.64743	1.62207	0.300536	0.253506	0.99825	0.269175	3.81591	4.24225	1.95206	0.932458	0.544717	0.282827	0.747872	0.402561	0.289095	0.464809	0.803136	0.234378	0.192474	0.415808	0.720456	0.220067	0.22482	0.562483	1.30729	0.426905	0.304748	0.950699	1.39707	0.187975	0.525038	3.39023	0.00911514	0.00509467	0.0168168	0.00334439	0.000604082	0.000646846	0.000907027	0.00197936	0.00168439	0.00239093	0.00102649	0.000750681	0.000750772	0.00201735	0.00110272	0.000618491	0.00544216	0.00215368	0.00138879	0.000118367	0.00105397	0.00161386	0.00139015	0.00116879	0.000626609	0.00408376	0.000676312	0.00523807	0.00143709	0.000157727	0.00434541	0.00192902	0.00269716	0.00116133	0.00056211	0.00102443	0.0013449	0.000705059	0.00134553	0.000871008	0.00249961	0.000347009	0.00419699	0.00413238	0.000765646	0.000645832	0.00254315	0.000685752	0.00972143	0.0108076	0.00497307	0.00237553	0.00138772	0.000720531	0.00190528	0.00102557	0.000736501	0.00118415	0.00204607	0.000597102	0.000490347	0.00105932	0.00183544	0.000560643	0.000572754	0.00143299	0.00333047	0.00108759	0.000776377	0.00242201	0.00355919	0.000478885	0.00133759	0.00863697	0.1035334	5.09451	3.09675	1.50072	0.576598	0	2.446654	7.690487	1	1	1	1	1	3.311475	0.02582968	0.002547605	7.839719	0.109075	0.431658	0.973211	2.48606
1600	-2226.4	-2009.53	-216.87	0.8466826	0.206934	0.27502	0.221473	0.296573	0.9270835	4.32028	0.816789	3.79255	1.32198	4.57132	0.446555	0.531777	0.116442	0.453515	0.805621	0.929939	0.572536	0.556593	0.704215	0.62973	0.505113	0.205769	0.829373	1.427	0.591685	0.464517	0.66948	0.166157	0.13374	0.285394	2.65415	0.662285	1.42762	0.896707	1.55584	0.663503	1.84325	0.0579403	0.481654	0.290193	0.719814	0.120178	1.00755	1.91687	0.364782	3.53971	0.584308	2.74005	1.36698	2.05009	0.561947	2.84501	1.8486	0.46123	1.87795	1.03626	0.796505	0.333938	2.19469	1.24267	1.4259	0.153553	1.22032	1.12166	0.951472	0.337532	0.741772	0.497511	0.192163	0.24321	0.33809	0.41173	0.231125	0.346434	1.02549	0.820119	0.127325	1.47085	0.815782	0.0295609	0.00558877	0.02595	0.00904549	0.0312786	0.00305549	0.00363861	0.000796737	0.00310311	0.00551236	0.00636298	0.0039175	0.00380841	0.00481849	0.00430884	0.00345617	0.00140795	0.00567487	0.00976405	0.00404852	0.0031784	0.00458082	0.0011369	0.000915095	0.00195277	0.0181607	0.00453159	0.00976831	0.00613559	0.0106456	0.00453993	0.0126122	0.000396449	0.00329565	0.00198561	0.00492523	0.0008223	0.00689403	0.0131159	0.00249597	0.02422	0.00399805	0.0187484	0.00935335	0.0140274	0.00384505	0.0194666	0.0126488	0.0031559	0.0128496	0.00709046	0.00544998	0.00228493	0.0150169	0.00850282	0.0097565	0.00105066	0.0083499	0.0076748	0.00651032	0.00230952	0.00507548	0.00340415	0.00131485	0.00166413	0.00231334	0.00281721	0.00158144	0.00237043	0.00701681	0.00561155	0.000871206	0.0100641	0.00558188	0.07943126	5.10153	2.64379	1.46205	0.515568	0	1.008014	4.183085	0	1	1	1	1	4.114474	0.1225041	0.006842364	5.667235	0.105446	0.425271	0.969096	2.50019
1700	-2226.14	-2005.61	-220.526	0.7965546	0.210471	0.266143	0.23092	0.292466	0.3467349	2.1962	1.50752	1.55354	0.191935	0.221415	0.761542	0.333516	1.34219	1.21583	0.714999	0.226941	0.419975	0.143212	2.52325	0.574877	0.257427	0.240041	0.22582	0.432703	0.813414	0.280796	1.63366	0.513626	0.245133	0.256077	3.36296	0.347444	0.493033	0.686397	0.352804	0.924715	1.43617	0.51525	0.293562	0.281971	0.778215	0.298086	0.331858	0.156205	0.226632	0.465054	0.241509	0.163574	0.894053	0.551946	0.179876	0.50404	2.05359	0.971366	2.38286	1.90509	0.586658	1.39035	1.88136	0.465458	0.868275	0.255282	0.518856	0.565472	0.652615	0.519734	0.635356	0.207936	0.886112	0.248322	0.902937	0.842633	0.243759	1.29821	0.910369	1.01827	0.684762	0.504377	3.08282	0.00692202	0.00475145	0.00489649	0.000604944	0.000697861	0.00240025	0.00105119	0.00423036	0.00383209	0.00225355	0.000715277	0.00132369	0.00045138	0.00795284	0.00181191	0.000811363	0.000756566	0.000711745	0.0013638	0.00256374	0.00088502	0.005149	0.00161886	0.000772616	0.00080711	0.0105995	0.00109508	0.00155395	0.0021634	0.00111197	0.00291454	0.00452655	0.00162398	0.000925254	0.000888723	0.0024528	0.000939516	0.00104596	0.000492331	0.000714305	0.00146577	0.000761192	0.000515556	0.0028179	0.00173964	0.000566937	0.00158864	0.00647256	0.00306158	0.00751034	0.0060045	0.00184904	0.00438215	0.00592971	0.00146704	0.00273665	0.000804603	0.00163534	0.00178227	0.00205693	0.00163811	0.00200253	0.000655378	0.00279287	0.000782667	0.0028459	0.00265583	0.000768286	0.00409173	0.00286932	0.00320941	0.00215825	0.00158971	0.00971652	0.05232217	5.14722	3.59617	1.679	0.570409	0	1.410424	6.794393	1	1	1	1	1	3.419078	0.02373407	0.003151824	10.9426	0.0948254	0.405743	0.955996	2.54344
1800	-2223.2	-2001.64	-221.561	1.257831	0.202546	0.232108	0.232817	0.332529	0.3556205	4.40868	0.886583	2.60596	3.50125	0.538942	0.925466	0.237537	0.517642	0.0886981	0.177624	2.09875	0.161527	0.264815	0.220245	0.257465	0.954547	0.151287	0.783023	1.18445	0.567962	1.76715	0.904608	0.317998	1.86959	0.416408	1.78361	0.534687	0.968758	0.446768	1.13189	0.789164	0.974597	0.260588	0.214315	0.708846	1.11179	0.0444505	0.198065	0.65485	0.26277	0.552691	0.354515	0.297463	0.774599	0.314571	0.678944	1.17111	0.304532	0.739993	2.89824	1.17412	0.222354	0.321119	0.294227	0.138569	0.235429	0.230314	0.430121	0.512024	0.552628	7.72607	0.274681	0.622121	0.382863	1.24759	0.803611	0.132288	0.0790258	0.092997	1.50463	0.357315	0.486253	1.32364	1.67767	0.0184625	0.00371281	0.0109132	0.0146625	0.00225697	0.00387564	0.000994751	0.00216777	0.000371448	0.00074385	0.0087891	0.000676436	0.00110899	0.000922338	0.0010782	0.00399743	0.000633555	0.00327912	0.00496023	0.00237849	0.00740043	0.00378829	0.0013317	0.00782942	0.00174382	0.00746936	0.00223915	0.00405694	0.00187096	0.00474008	0.00330484	0.00408139	0.00109128	0.000897502	0.00296849	0.00465593	0.000186149	0.00082945	0.00274236	0.00110042	0.00231454	0.00148463	0.00124571	0.00324384	0.00131735	0.00284326	0.00490434	0.00127531	0.00309892	0.0121372	0.00491696	0.000931167	0.00134477	0.00123216	0.000580295	0.000985922	0.000964504	0.00180125	0.00214424	0.00231428	0.032355	0.0011503	0.0026053	0.00160334	0.00522464	0.00336534	0.000553993	0.000330942	0.00038945	0.00630104	0.00149635	0.00203632	0.00554311	0.0070257	0.05364495	5.06851	2.81101	1.60362	0.623342	0	1.004092	8.819992	1	1	1	1	1	2.953349	0.04940127	0.004187772	8.819992	0.185377	0.542567	1.03235	2.2397
1900	-2238.53	-2006.64	-231.892	1.804048	0.208267	0.238664	0.247809	0.30526	0.5490737	2.22922	1.68494	3.30062	1.25346	0.733869	0.649328	0.366466	0.387396	0.491385	0.158462	1.5208	2.09103	0.86216	0.624939	0.234525	2.26927	0.299656	0.316479	0.789313	2.68775	0.347716	0.7737	0.37576	0.66496	0.316218	1.31547	1.35492	0.404694	0.940268	1.51127	0.331743	0.612739	0.112098	0.660353	0.41371	0.762361	0.456926	0.479255	0.490695	1.17631	0.485867	0.450557	0.433347	0.975409	0.107217	0.24996	1.78458	0.226265	3.40237	2.78147	0.822779	0.360792	1.15663	1.39467	2.33878	0.128552	0.479058	0.541005	0.6005	0.30075	0.573792	0.188272	1.87053	0.40833	1.5445	0.0568384	0.37158	0.357661	0.917208	0.689654	0.374687	0.397661	0.334251	2.13119	0.00656646	0.00496322	0.00972242	0.00369223	0.00216171	0.00191268	0.00107947	0.00114113	0.00144744	0.000466772	0.00447973	0.00615941	0.00253961	0.00184084	0.000690824	0.00668444	0.000882675	0.000932232	0.00232502	0.00791711	0.00102424	0.00227903	0.00110685	0.00195873	0.000931463	0.00387488	0.00399109	0.00119208	0.00276968	0.00445164	0.000977193	0.0018049	0.0003302	0.00194516	0.00121864	0.00224563	0.00134594	0.00141171	0.00144541	0.00346497	0.00143118	0.00132718	0.00127648	0.0028732	0.000315823	0.00073629	0.00525673	0.000666494	0.0100221	0.00819319	0.0024236	0.00106276	0.00340701	0.00410819	0.00688918	0.000378667	0.00141113	0.0015936	0.00176885	0.0008859	0.00169018	0.000554581	0.0055099	0.00120279	0.00454952	0.000167425	0.00109454	0.00105354	0.00270176	0.00203147	0.00110369	0.00117136	0.000984582	0.00627771	0.06634962	5.0574	3.10384	1.44545	0.599023	0	1.519916	7.009352	1	1	1	1	1	3.82522	0.02647997	0.002945632	12.92949	0.268706	0.632416	1.06421	2.03466
2000	-2261.1	-2013.9	-247.201	0.7702852	0.222573	0.244018	0.264832	0.268576	0.5432087	3.73018	1.69184	2.73718	0.578275	0.126029	1.11884	0.20687	0.248376	1.17581	0.232039	0.438971	0.362736	0.58834	0.45849	2.2442	0.0777995	0.394572	0.790639	0.544997	0.599304	0.443544	1.126	0.126349	0.508973	1.03386	1.25385	1.61662	4.03978	2.77148	0.528645	0.660242	0.538997	0.60503	0.674006	0.413671	0.278104	0.0770238	0.30369	0.0918459	0.332747	0.724085	0.230173	0.121939	7.03606	0.452693	0.845332	1.44198	0.173263	0.856562	2.41176	1.05411	0.27785	0.37244	0.238606	0.327575	0.309923	0.0740938	0.146878	2.02737	0.148902	0.752962	1.88813	0.0534587	0.191317	2.54246	1.59727	0.118517	0.260609	0.373767	8.42127	0.939751	1.40893	0.928957	0.172247	0.00778765	0.00353213	0.00571453	0.00120729	0.000263117	0.00233586	0.000431891	0.000518545	0.0024548	0.000484437	0.000916459	0.000757299	0.0012283	0.000957209	0.00468531	0.000162425	0.000823765	0.00165065	0.00113781	0.00125119	0.000926005	0.0023508	0.000263784	0.00106261	0.00215842	0.00261773	0.0033751	0.00843402	0.00578613	0.00110368	0.00137842	0.00112529	0.00126315	0.00140715	0.000863638	0.000580609	0.000160806	0.000634027	0.000191751	0.00069469	0.0015117	0.000480542	0.000254578	0.0146895	0.000945106	0.00176484	0.00301049	0.000361728	0.00178828	0.00503514	0.00220071	0.00058008	0.000777559	0.000498148	0.000683892	0.00064704	0.000154689	0.000306644	0.00423262	0.000310868	0.00157199	0.00394192	0.000111608	0.00039942	0.00530801	0.0033347	0.000247434	0.000544085	0.000780328	0.0175814	0.00196196	0.00294148	0.00193942	0.000359607	0.309666	5.05519	3.34123	1.70364	0.622073	0	0.4832664	8.891936	1	1	1	1	1	3.582465	0.02702599	0.002087743	14.44556	0.0892219	0.39489	0.948369	2.56752
2100	-2221.27	-2006.02	-215.258	0.4611829	0.208457	0.228542	0.249872	0.313129	0.6626206	2.02158	1.88867	4.96466	1.65671	0.332847	0.377559	0.120842	0.610276	0.676072	0.0743336	1.06407	0.617612	0.398661	1.41313	0.230531	0.282985	0.998467	0.243374	0.619471	1.21084	0.667053	0.44658	0.124849	0.331626	1.29702	0.95431	0.793652	0.600174	0.350134	1.09429	0.398215	0.341673	0.447881	0.904214	0.183006	0.447196	0.404668	0.874343	0.667925	0.205666	1.30025	0.714589	0.435541	1.17014	0.0864485	0.267407	0.637106	0.230753	0.870951	2.33756	0.880014	0.750215	0.498812	0.34666	0.518072	0.116673	0.450435	0.364653	1.15241	1.16964	1.73836	0.16158	0.22724	0.175035	0.0880411	0.542336	0.381697	0.498754	0.851977	1.26798	1.01876	1.37535	0.669288	1.83716	0.0086782	0.00810766	0.0213122	0.00711192	0.00142884	0.00162078	0.000518749	0.00261979	0.00290223	0.000319098	0.00456781	0.00265128	0.00171137	0.00606627	0.000989623	0.0012148	0.00428621	0.00104475	0.00265926	0.00519786	0.00286352	0.00191707	0.000535949	0.0014236	0.00556783	0.00409665	0.00340698	0.00257642	0.00150305	0.00469756	0.00170945	0.00146673	0.00192266	0.0038816	0.000785607	0.00191972	0.00173715	0.00375337	0.00286726	0.00088288	0.00558169	0.00306758	0.00186968	0.00502315	0.000371105	0.00114792	0.00273496	0.000990575	0.00373881	0.0100346	0.00377771	0.00322052	0.00214129	0.00148814	0.00222398	0.000500852	0.00193362	0.00156538	0.00494703	0.00502102	0.00746242	0.000693628	0.000975494	0.000751389	0.000377942	0.00232813	0.00163855	0.00214104	0.00365736	0.00544316	0.00437332	0.00590409	0.00287311	0.00788652	0.1776052	5.14566	2.5427	1.44578	0.526094	0	0.9617787	6.340609	1	1	1	1	1	3.759618	0.04280382	0.004292789	8.597898	0.0264391	0.225821	0.789831	2.95791
